2	4	135	84	2490	15.7	81	1	plymouth reliant
2	4	121	80	2670	15	79	1	amc spirit dl
2	4	134	95	2560	14.2	78	3	toyota corona
2	4	156	105	2800	14.4	80	1	dodge colt
2	4	140	90	2264	15.5	71	1	chevrolet vega 2300
2	4	116	90	2123	14	71	2	opel 1900
2	4	97	92	2288	17	72	3	datsun 510 (sw)
2	4	98	80	2164	15	72	1	dodge colt (sw)
2	4	90	75	2125	14.5	74	1	dodge colt
2	4	107	86	2464	15.5	76	2	fiat 131
2	4	97	75	2155	16.4	76	3	toyota corolla
2	4	151	90	2678	16.5	80	1	chevrolet citation
2	4	112	88	2605	19.6	82	1	chevrolet cavalier
2	4	120	79	2625	18.6	82	1	ford ranger
2	4	141	80	3230	20.4	81	2	peugeot 505s turbo diesel
2	4	151	90	2670	16	79	1	buick skylark limited
2	6	173	115	2595	11.3	79	1	chevrolet citation
2	4	68	49	1867	19.5	73	2	fiat 128
2	4	98	83	2219	16.5	74	2	audi fox
2	4	97	75	2171	16	75	3	toyota corolla
2	4	90	70	1937	14	75	2	volkswagen rabbit
2	4	85	52	2035	22.2	76	1	chevrolet chevette
2	4	90	70	1937	14.2	76	2	vw rabbit
2	4	97	78	1940	14.5	77	2	volkswagen rabbit custom
2	4	135	84	2525	16	82	1	dodge aries se
2	4	97	71	1825	12.2	76	2	volkswagen rabbit
2	4	98	68	2135	16.6	78	3	honda accord lx
2	4	134	90	2711	15.5	80	3	toyota corona liftback
2	4	89	62	1845	15.3	80	2	vokswagen rabbit
2	4	98	65	2380	20.7	81	1	ford escort 2h
2	4	79	70	2074	19.5	71	2	peugeot 304
2	4	88	76	2065	14.5	71	2	fiat 124b
2	4	111	80	2155	14.8	77	1	buick opel isuzu deluxe
2	4	97	67	1985	16.4	77	3	subaru dl
2	4	98	68	2155	16.5	78	1	chevrolet chevette
2	4	146	67	3250	21.8	80	2	mercedes-benz 240d
2	4	135	84	2385	12.9	81	1	plymouth reliant
2	4	98	63	2051	17	77	1	chevrolet chevette
2	4	97	78	2190	14.1	77	2	volkswagen dasher
2	6	145	76	3160	19.6	81	2	volvo diesel
2	4	105	75	2230	14.5	78	1	dodge omni
2	4	71	65	1773	19	71	3	toyota corolla 1200
2	4	79	67	1950	19	74	3	datsun b210
2	4	76	52	1649	16.5	74	3	toyota corona
2	4	79	67	2000	16	74	2	fiat x1.9
2	4	112	85	2575	16.2	82	1	pontiac j2000 se hatchback
2	4	91	68	1970	17.6	82	3	mazda glc custom
2	4	119	82	2720	19.4	82	1	chevy s-10
2	4	120	75	2542	17.5	80	3	mazda 626
2	4	98	68	2045	18.5	77	3	honda accord cvcc
2	4	89	71	1990	14.9	78	2	volkswagen scirocco
2	4	120	74	2635	18.3	81	3	mazda 626
2	4	85	65	2020	19.2	79	3	datsun 210
2	4	89	71	1925	14	79	2	vw rabbit custom
2	4	71	65	1836	21	74	3	toyota corolla 1200
2	4	83	61	2003	19	74	3	datsun 710
2	4	85	70	1990	17	76	3	datsun b-210
2	4	91	67	1965	15.7	82	3	honda civic (auto)
2	4	144	96	2665	13.9	82	3	toyota celica gt
2	4	135	84	2295	11.6	82	1	dodge rampage
2	4	98	70	2120	15.5	80	1	chevrolet chevette
2	4	108	75	2265	15.2	80	3	toyota corolla
2	4	97	67	2065	17.8	81	3	subaru
2	4	107	72	2290	17	80	3	honda accord
2	4	108	75	2350	16.8	81	3	toyota corolla
2	6	168	132	2910	11.4	80	3	datsun 280-zx
2	4	78	52	1985	19.4	78	3	mazda glc deluxe
2	4	119	100	2615	14.8	81	3	datsun 200sx
2	4	91	53	1795	17.5	75	3	honda civic cvcc
2	4	91	53	1795	17.4	76	3	honda civic
2	4	105	74	2190	14.2	81	2	volkswagen jetta
2	4	85	70	1945	16.8	77	3	datsun f-10 hatchback
2	4	98	83	2075	15.9	77	1	dodge colt m/m
2	4	151	90	2556	13.2	79	1	pontiac phoenix
2	4	107	75	2210	14.4	81	3	honda prelude
2	4	97	67	2145	18	80	3	subaru dl
2	4	112	88	2395	18	82	1	chevrolet cavalier 2-door
2	4	108	70	2245	16.9	82	3	toyota corolla
2	4	86	65	1975	15.2	79	3	maxda glc deluxe
2	4	91	68	1985	16	81	3	mazda glc 4
2	4	105	70	2200	13.2	79	1	plymouth horizon
2	4	97	78	2188	15.8	80	2	audi 4000
2	4	98	65	2045	16.2	81	1	ford escort 4w
2	4	105	70	2150	14.9	79	1	plymouth horizon tc3
2	4	100	?	2320	15.8	81	2	renault 18i
2	4	105	63	2215	14.9	81	1	plymouth horizon 4
2	4	72	69	1613	18	71	3	datsun 1200
2	4	122	88	2500	15.1	80	2	triumph tr7 coupe
2	4	81	60	1760	16.1	81	3	honda civic 1300
2	4	98	80	1915	14.4	79	1	dodge colt hatchback custom
2	4	79	58	1825	18.6	77	2	renault 5 gtl
2	4	105	74	1980	15.3	82	2	volkswagen rabbit l
2	4	98	70	2125	17.3	82	1	mercury lynx l
2	4	120	88	2160	14.5	82	3	nissan stanza xe
2	4	107	75	2205	14.5	82	3	honda accord
2	4	135	84	2370	13	82	1	dodge charger 2.2
2	4	98	66	1800	14.4	78	1	ford fiesta
2	4	91	60	1800	16.4	78	3	honda civic cvcc
2	5	121	67	2950	19.9	80	2	audi 5000s (diesel)
2	4	119	92	2434	15	80	3	datsun 510 hatchback
2	4	85	65	1975	19.4	81	3	datsun 210 mpg
2	4	91	68	2025	18.2	82	3	mazda glc custom l
2	4	86	65	2019	16.4	80	3	datsun 310
2	4	91	69	2130	14.7	79	2	fiat strada custom
2	4	89	62	2050	17.3	81	3	toyota tercel
2	4	105	63	2125	14.7	82	1	plymouth horizon miser
2	4	91	67	1965	15	82	3	honda civic
2	4	91	67	1995	16.2	82	3	datsun 310 gx
2	6	262	85	3015	17	82	1	oldsmobile cutlass ciera (diesel)
2	4	89	60	1968	18.8	80	3	toyota corolla tercel
2	4	86	64	1875	16.4	81	1	plymouth champ
2	4	79	58	1755	16.9	81	3	toyota starlet
2	4	85	70	2070	18.6	78	3	datsun b210 gx
2	4	85	65	2110	19.2	80	3	datsun 210
2	4	85	?	1835	17.3	80	2	renault lecar deluxe
2	4	98	76	2144	14.7	80	2	vw rabbit
2	4	90	48	1985	21.5	78	2	volkswagen rabbit custom diesel
2	4	90	48	2335	23.7	80	2	vw dasher (diesel)
2	4	97	52	2130	24.6	82	2	vw pickup
2	4	90	48	2085	21.7	80	2	vw rabbit c (diesel)
2	4	91	67	1850	13.8	80	3	honda civic 1500 gl
2	4	86	65	2110	17.9	80	3	mazda glc
